AX001,15/7/2019 13:52:20
AX001,15/7/2019 16:27:09
AX001,15/7/2019 17:52:17
AX001,16/7/2019 09:07:55
AX001,16/7/2019 13:56:08
AX001,16/7/2019 17:30:37
AX001,12/8/2019 18:05:47
AX001,12/8/2019 18:05:48
AX001,12/8/2019 18:05:49
AX001,12/8/2019 18:05:50
AX001,13/8/2019 09:37:16
AX001,13/8/2019 12:53:43
AX001,13/8/2019 13:42:49
AX001,13/8/2019 14:32:37
AX001,13/8/2019 15:37:09
AX001,13/8/2019 16:35:57
AX001,13/8/2019 17:28:09
AX001,13/8/2019 17:40:54
AX001,13/8/2019 17:54:13
AX001,14/8/2019 09:03:55
AX001,14/8/2019 09:46:45
AX001,14/8/2019 13:33:02
AX001,14/8/2019 15:03:31
AX001,14/8/2019 16:04:53
AX001,14/8/2019 16:41:59
AX001,15/8/2019 09:09:16
AX001,15/8/2019 10:04:35
AX001,15/8/2019 13:34:14
AX001,15/8/2019 13:34:15
AX001,15/8/2019 15:27:11
AX001,15/8/2019 17:43:20
AX001,16/8/2019 09:10:02
AX001,16/8/2019 09:18:02
AX001,16/8/2019 10:29:38
AX001,16/8/2019 11:38:12
AX001,16/8/2019 11:39:20
AX001,16/8/2019 13:10:06
AX001,16/8/2019 14:07:56
AX001,16/8/2019 15:34:59
AX001,17/8/2019 11:28:04
AX001,19/8/2019 10:08:34
AX001,19/8/2019 13:36:49
AX001,19/8/2019 15:56:49
AX001,19/8/2019 18:10:42
AX001,19/8/2019 18:16:08
AX001,19/8/2019 18:26:40
AX001,20/8/2019 09:03:55
AX001,20/8/2019 09:07:31
AX001,20/8/2019 09:08:21
AX001,20/8/2019 09:33:46
AX001,20/8/2019 11:24:29
AX001,20/8/2019 11:24:30
AX001,20/8/2019 11:24:34
AX001,20/8/2019 11:24:35
AX001,20/8/2019 11:24:37
AX001,20/8/2019 14:02:30
AX001,20/8/2019 15:28:06
AX001,21/8/2019 09:15:11
AX001,21/8/2019 10:26:04
AX001,21/8/2019 11:51:51
AX001,21/8/2019 13:35:13
AX001,21/8/2019 16:50:08
AX001,22/8/2019 09:24:11
AX001,22/8/2019 10:47:19
AX001,22/8/2019 11:20:41
AX001,22/8/2019 13:40:14
AX001,22/8/2019 14:49:23
AX001,22/8/2019 17:54:40
AX001,23/8/2019 11:42:23
AX001,23/8/2019 14:14:39
AX001,23/8/2019 15:52:26
AX001,16/7/2019 18:13:14
AX001,17/7/2019 09:31:17
AX001,17/7/2019 10:20:19
AX001,17/7/2019 11:03:11
AX001,17/7/2019 14:00:04
AX001,17/7/2019 14:25:42
AX001,17/7/2019 17:55:58
AX001,17/7/2019 18:08:33
AX001,17/7/2019 18:43:48
AX001,18/7/2019 09:16:50
AX001,18/7/2019 09:21:42
AX001,18/7/2019 13:33:57
AX001,18/7/2019 15:24:38
AX001,18/7/2019 15:43:09
AX001,18/7/2019 16:21:38
AX001,18/7/2019 18:05:16
AX001,18/7/2019 18:10:07
AX001,19/7/2019 09:07:25
AX001,22/7/2019 09:26:13
AX001,22/7/2019 18:26:38
AX001,23/7/2019 09:16:59
AX001,23/7/2019 13:59:07
AX001,23/7/2019 15:23:04
AX001,24/7/2019 10:14:20
AX001,24/7/2019 16:25:41
AX001,24/7/2019 17:20:02
AX001,24/7/2019 17:47:28
AX001,24/7/2019 18:41:34
AX001,25/7/2019 09:04:37
AX001,25/7/2019 09:07:52
AX001,25/7/2019 10:37:15
AX001,25/7/2019 13:40:33
AX001,25/7/2019 18:56:43
AX001,25/7/2019 20:33:46
AX001,26/7/2019 09:16:10
AX001,26/7/2019 13:48:30
AX001,26/7/2019 14:07:06
AX001,26/7/2019 18:01:24
AX001,29/7/2019 14:03:06
AX001,29/7/2019 14:03:07
AX001,29/7/2019 14:03:08
AX001,29/7/2019 14:03:09
AX001,29/7/2019 15:19:52
AX001,29/7/2019 17:29:00
AX001,29/7/2019 17:34:22
AX001,29/7/2019 18:17:35
AX001,30/7/2019 09:12:00
AX001,30/7/2019 11:20:53
AX001,30/7/2019 13:37:03
AX001,30/7/2019 15:41:38
AX001,30/7/2019 17:36:45
AX001,30/7/2019 18:33:11
AX001,31/7/2019 09:16:51
AX001,31/7/2019 09:33:28
AX001,31/7/2019 10:05:17
AX001,31/7/2019 10:19:34
AX001,31/7/2019 10:35:21
AX001,31/7/2019 14:23:27
AX001,1/8/2019 09:14:49
AX001,1/8/2019 10:27:54
AX001,1/8/2019 11:39:52
AX001,1/8/2019 13:42:15
AX001,1/8/2019 16:53:15
AX001,1/8/2019 17:43:58
AX001,2/8/2019 09:28:59
AX001,2/8/2019 13:39:15
AX001,2/8/2019 14:10:36
AX001,2/8/2019 14:10:36
AX001,2/8/2019 14:25:38
AX001,2/8/2019 14:26:07
AX001,2/8/2019 14:35:24
AX001,2/8/2019 16:01:14
AX001,2/8/2019 16:34:22
AX001,2/8/2019 16:35:27
AX001,5/8/2019 09:16:05
AX001,5/8/2019 13:50:12
AX001,5/8/2019 13:53:16
AX001,5/8/2019 14:46:56
AX001,5/8/2019 15:31:21
AX001,5/8/2019 15:55:44
AX001,5/8/2019 16:32:09
AX001,5/8/2019 17:04:56
AX001,5/8/2019 17:37:21
AX001,6/8/2019 09:49:50
AX001,6/8/2019 09:49:51
AX001,6/8/2019 11:13:31
AX001,6/8/2019 14:46:52
AX001,6/8/2019 15:43:10
AX001,6/8/2019 16:59:19
AX001,6/8/2019 17:50:11
AX001,7/8/2019 09:03:04
AX001,7/8/2019 14:24:27
AX001,7/8/2019 15:57:50
AX001,7/8/2019 16:38:05
AX001,7/8/2019 18:25:17
AX001,8/8/2019 09:57:21
AX001,8/8/2019 11:27:26
AX001,8/8/2019 13:42:07
AX001,8/8/2019 14:06:06
AX001,9/8/2019 09:21:33
AX001,9/8/2019 10:04:21
AX001,9/8/2019 11:29:38
AX001,9/8/2019 13:52:05
AX001,9/8/2019 14:36:31
AX001,9/8/2019 17:36:59
AX001,9/8/2019 18:36:31
AX001,9/8/2019 18:43:12
AX001,9/8/2019 18:48:17
AX001,12/8/2019 09:05:19
AX001,12/8/2019 12:31:41
AX001,12/8/2019 13:04:55
AX001,23/8/2019 17:21:46
AX001,23/8/2019 19:02:50
AX001,23/8/2019 19:02:50
AX001,23/8/2019 19:08:05
AX001,26/8/2019 09:07:02
AX001,26/8/2019 11:12:37
AX001,26/8/2019 13:32:58
AX001,26/8/2019 16:49:03
AX001,26/8/2019 18:02:33
AX001,26/8/2019 18:22:53
AX001,27/8/2019 09:02:10
AX001,27/8/2019 13:35:39
AX001,27/8/2019 16:36:17
AX001,27/8/2019 17:15:27
AX001,27/8/2019 18:05:24
AX001,27/8/2019 18:16:50
AX001,28/8/2019 09:07:18
AX001,28/8/2019 11:37:25
AX001,28/8/2019 14:41:02
AX001,28/8/2019 17:53:58
AX001,29/8/2019 09:10:11
AX001,29/8/2019 09:54:57
AX001,29/8/2019 11:07:58
AX001,29/8/2019 13:39:11
AX001,29/8/2019 13:51:31
AX001,29/8/2019 15:10:46
AX001,29/8/2019 16:26:20
AX001,29/8/2019 18:36:11
AX001,31/8/2019 17:39:54
AX001,2/9/2019 09:10:35
AX001,2/9/2019 13:56:51
AX001,2/9/2019 14:15:36
AX001,2/9/2019 16:00:08
AX001,2/9/2019 17:24:52
AX001,2/9/2019 18:02:09
AX001,2/9/2019 18:54:06
AX001,3/9/2019 09:08:31
AX001,3/9/2019 10:54:40
AX001,3/9/2019 10:54:41
AX001,3/9/2019 12:34:33
AX001,3/9/2019 13:32:40
AX001,3/9/2019 14:59:43
AX001,3/9/2019 16:39:27
AX001,4/9/2019 09:07:52
AX001,4/9/2019 12:32:09
AX001,4/9/2019 12:53:43
AX001,4/9/2019 13:33:13
AX001,4/9/2019 17:56:28
AX001,4/9/2019 18:34:49
AX001,5/9/2019 09:37:37
AX001,5/9/2019 13:40:08
AX001,5/9/2019 16:08:20
AX001,5/9/2019 16:08:22
AX001,5/9/2019 16:08:25
AX001,5/9/2019 16:08:37
AX001,6/9/2019 09:30:26
AX001,6/9/2019 12:45:29
AX001,6/9/2019 13:27:06
AX001,6/9/2019 18:32:02
AX001,9/9/2019 09:00:43
AX001,9/9/2019 09:33:46
AX001,9/9/2019 13:39:19
AX001,9/9/2019 18:56:33
AX001,9/9/2019 19:07:08
AX001,9/9/2019 19:18:42
AX001,10/9/2019 09:06:49
AX001,10/9/2019 13:32:57
AX001,10/9/2019 16:51:35
AX001,10/9/2019 17:38:57
AX001,10/9/2019 17:47:35
AX001,11/9/2019 09:27:25
AX001,11/9/2019 11:49:05
AX001,11/9/2019 12:54:24
AX001,11/9/2019 12:59:16
AX001,11/9/2019 13:35:05
AX001,11/9/2019 14:56:14
AX001,11/9/2019 16:37:40
AX001,11/9/2019 17:22:52
AX001,11/9/2019 18:14:54
AX001,12/9/2019 09:05:43
AX001,12/9/2019 09:56:22
AX001,12/9/2019 13:37:05
AX001,12/9/2019 15:11:29
AX001,12/9/2019 17:41:18
AX001,12/9/2019 18:26:47
AX001,12/9/2019 18:59:33
AX001,16/9/2019 09:13:21
AX001,16/9/2019 09:19:57
AX001,16/9/2019 13:35:10
AX001,16/9/2019 14:07:01
AX001,17/9/2019 09:02:44
AX001,17/9/2019 13:36:13
AX001,18/9/2019 09:02:09
AX001,18/9/2019 13:44:47
AX001,18/9/2019 14:28:04
AX001,18/9/2019 14:51:15
AX001,18/9/2019 17:23:44
AX001,18/9/2019 17:57:25
AX001,18/9/2019 18:05:30
AX001,19/9/2019 09:08:04
AX001,19/9/2019 09:29:15
AX001,19/9/2019 13:05:03
AX001,19/9/2019 13:38:38
AX001,20/9/2019 09:04:21
AX001,20/9/2019 10:23:45
AX001,20/9/2019 10:33:12
AX001,20/9/2019 11:36:15
AX001,8/10/2019 09:19:33
AX001,8/10/2019 11:12:07
AX001,8/10/2019 13:33:58
AX001,8/10/2019 17:41:41
AX001,9/10/2019 09:05:53
AX001,9/10/2019 10:19:58
AX001,9/10/2019 11:36:19
AX001,9/10/2019 13:06:19
AX001,9/10/2019 17:53:42
AX001,10/10/2019 09:08:24
AX001,10/10/2019 11:38:36
AX001,10/10/2019 11:47:21
AX001,10/10/2019 13:40:38
AX001,10/10/2019 14:50:58
AX001,11/10/2019 09:26:20
AX001,11/10/2019 09:26:26
AX001,11/10/2019 13:05:59
AX001,11/10/2019 13:37:29
AX001,11/10/2019 16:23:38
AX001,11/10/2019 18:14:00
AX001,12/10/2019 09:13:52
AX001,12/10/2019 11:42:42
AX001,12/10/2019 13:33:30
AX001,12/10/2019 14:24:53
AX001,12/10/2019 15:55:28
AX001,12/10/2019 17:54:49
AX001,14/10/2019 09:33:55
AX001,14/10/2019 13:48:10
AX001,14/10/2019 16:20:14
AX001,15/10/2019 09:11:49
AX001,15/10/2019 11:12:08
AX001,15/10/2019 13:52:19
AX001,15/10/2019 18:07:19
AX001,16/10/2019 09:04:22
AX001,16/10/2019 09:41:31
AX001,16/10/2019 14:36:30
AX001,16/10/2019 15:22:14
AX001,20/9/2019 13:03:25
AX001,20/9/2019 13:04:31
AX001,20/9/2019 13:34:46
AX001,20/9/2019 16:06:44
AX001,20/9/2019 16:38:16
AX001,20/9/2019 17:42:35
AX001,20/9/2019 19:23:53
AX001,23/9/2019 09:02:17
AX001,23/9/2019 10:00:29
AX001,23/9/2019 11:52:59
AX001,23/9/2019 13:34:06
AX001,23/9/2019 17:56:02
AX001,23/9/2019 18:27:42
AX001,24/9/2019 09:05:30
AX001,24/9/2019 13:34:49
AX001,25/9/2019 09:02:56
AX001,25/9/2019 13:34:00
AX001,25/9/2019 14:07:10
AX001,25/9/2019 14:52:11
AX001,25/9/2019 16:07:54
AX001,26/9/2019 09:48:59
AX001,26/9/2019 13:44:19
AX001,26/9/2019 14:55:56
AX001,27/9/2019 09:11:19
AX001,27/9/2019 13:46:14
AX001,27/9/2019 14:41:20
AX001,16/10/2019 17:09:09
AX001,16/10/2019 17:38:27
AX001,17/10/2019 09:04:52
AX001,17/10/2019 10:12:55
AX001,17/10/2019 11:35:18
AX001,17/10/2019 13:51:18
AX001,17/10/2019 14:07:13
AX001,17/10/2019 16:14:53
AX001,17/10/2019 16:30:06
AX001,18/10/2019 09:09:11
AX001,18/10/2019 09:40:54
AX001,18/10/2019 11:20:47
AX001,18/10/2019 13:43:11
AX001,21/10/2019 09:12:58
AX001,21/10/2019 09:32:26
AX001,21/10/2019 11:33:42
AX001,21/10/2019 13:54:05
AX001,21/10/2019 14:27:31
AX001,21/10/2019 16:30:57
AX001,22/10/2019 09:10:23
AX001,22/10/2019 10:13:31
AX001,22/10/2019 11:03:30
AX001,22/10/2019 11:05:53
AX001,22/10/2019 13:03:56
AX001,22/10/2019 13:33:40
AX001,22/10/2019 13:37:58
AX001,22/10/2019 13:39:18
AX001,22/10/2019 13:45:26
AX001,22/10/2019 17:20:50
AX001,22/10/2019 17:27:59
AX001,23/10/2019 09:09:41
AX001,23/10/2019 10:27:45
AX001,23/10/2019 13:36:07
AX001,23/10/2019 13:44:21
AX001,23/10/2019 15:18:56
AX001,23/10/2019 16:04:44
AX001,23/10/2019 16:50:32
AX001,24/10/2019 09:11:58
AX001,24/10/2019 10:40:38
AX001,24/10/2019 14:01:35
AX001,24/10/2019 16:55:11
AX001,24/10/2019 16:57:14
AX001,25/10/2019 09:11:32
AX001,25/10/2019 10:06:29
AX001,25/10/2019 11:01:20
AX001,25/10/2019 13:32:47
AX001,25/10/2019 14:39:26
AX001,25/10/2019 16:56:16
AX001,25/10/2019 18:09:59
AX001,25/10/2019 18:37:30
AX001,28/10/2019 09:20:49
AX001,28/10/2019 13:48:14
AX001,28/10/2019 15:58:47
AX001,28/10/2019 16:26:57
AX001,28/10/2019 17:51:47
AX001,28/10/2019 18:07:34
AX001,29/10/2019 09:06:10
AX001,29/10/2019 11:26:20
AX001,29/10/2019 13:02:19
AX001,29/10/2019 15:34:39
AX001,12/12/2019 09:10:07
AX001,12/12/2019 10:17:54
AX001,12/12/2019 11:16:29
AX001,12/12/2019 13:09:04
AX001,12/12/2019 16:02:15
AX001,12/12/2019 16:42:56
AX001,12/12/2019 17:56:44
AX001,13/12/2019 09:08:19
AX001,13/12/2019 13:34:17
AX001,16/12/2019 09:05:29
AX001,16/12/2019 13:37:01
AX001,17/12/2019 09:06:28
AX001,17/12/2019 09:12:58
AX001,17/12/2019 13:36:20
AX001,18/12/2019 09:21:37
AX001,18/12/2019 13:35:42
AX001,23/12/2019 09:24:41
AX001,23/12/2019 13:10:05
AX001,23/12/2019 13:35:58
AX001,23/12/2019 14:20:46
AX001,23/12/2019 16:09:23
AX001,24/12/2019 09:14:00
AX001,24/12/2019 10:57:31
AX001,24/12/2019 11:39:22
AX001,24/12/2019 13:35:12
AX001,24/12/2019 14:31:19
AX001,25/12/2019 09:10:00
AX001,25/12/2019 09:34:34
AX001,27/12/2019 11:18:50
AX001,27/12/2019 13:50:33
AX001,30/12/2019 09:09:51
AX001,30/12/2019 13:35:12
AX001,31/12/2019 09:06:00
AX001,31/12/2019 13:35:14
AX001,2/1/2020 09:27:44
AX001,2/1/2020 13:33:26
AX001,2/1/2020 15:56:14
AX001,3/1/2020 09:05:13
AX001,3/1/2020 13:36:58
AX001,6/1/2020 09:14:28
AX001,6/1/2020 14:22:46
AX001,7/1/2020 09:09:23
AX001,7/1/2020 13:30:57
AX001,8/1/2020 09:13:32
AX001,8/1/2020 13:36:22
AX001,8/1/2020 17:51:38
AX001,9/1/2020 09:09:47
AX001,9/1/2020 13:35:54
AX001,9/1/2020 17:05:03
AX001,10/1/2020 09:13:00
AX001,10/1/2020 13:47:55
AX001,13/1/2020 09:11:00
AX001,13/1/2020 11:12:59
AX001,13/1/2020 14:57:44
AX001,13/1/2020 16:34:54
AX001,13/1/2020 17:45:22
AX001,14/1/2020 09:12:08
AX001,14/1/2020 10:11:47
AX001,14/1/2020 13:36:38
AX001,15/1/2020 09:10:48
AX001,15/1/2020 13:18:37
AX001,15/1/2020 17:14:04
AX001,16/1/2020 09:42:13
AX001,16/1/2020 11:31:51
AX001,16/1/2020 13:35:44
AX001,25/12/2019 11:24:12
AX001,25/12/2019 11:27:01
AX001,25/12/2019 11:30:37
AX001,25/12/2019 13:35:51
AX001,25/12/2019 13:51:41
AX001,25/12/2019 14:38:50
AX001,25/12/2019 16:47:50
AX001,25/12/2019 16:53:01
AX001,26/12/2019 09:03:55
AX001,26/12/2019 13:39:44
AX001,26/12/2019 14:04:50
AX001,27/12/2019 09:06:48
AX001,17/1/2020 09:22:42
AX001,17/1/2020 13:33:06
AX001,17/1/2020 17:14:42
AX001,19/1/2020 09:10:43
AX001,19/1/2020 13:36:20
AX001,19/1/2020 16:16:35
AX001,20/1/2020 09:12:03
AX001,20/1/2020 14:00:42
AX001,21/1/2020 09:09:56
AX001,21/1/2020 13:34:00
AX001,21/1/2020 15:09:32
AX001,21/1/2020 16:45:55
AX001,30/10/2019 09:12:31
AX001,30/10/2019 10:54:35
AX001,30/10/2019 12:47:58
AX001,30/10/2019 13:38:27
AX001,30/10/2019 16:02:14
AX001,31/10/2019 09:08:40
AX001,31/10/2019 10:11:11
AX001,31/10/2019 14:28:37
AX001,31/10/2019 15:58:17
AX001,31/10/2019 17:19:10
AX001,1/11/2019 09:21:03
AX001,1/11/2019 10:37:59
AX001,1/11/2019 13:46:04
AX001,1/11/2019 14:39:20
AX001,1/11/2019 14:40:41
AX001,1/11/2019 15:44:17
AX001,4/11/2019 09:14:53
AX001,4/11/2019 11:16:40
AX001,4/11/2019 13:34:07
AX001,4/11/2019 15:20:43
AX001,4/11/2019 17:20:31
AX001,5/11/2019 09:09:43
AX001,5/11/2019 11:12:15
AX001,5/11/2019 13:56:45
AX001,5/11/2019 15:24:32
AX001,6/11/2019 09:30:55
AX001,6/11/2019 13:40:03
AX001,6/11/2019 15:08:32
AX001,6/11/2019 18:08:46
AX001,7/11/2019 09:05:42
AX001,7/11/2019 13:59:09
AX001,7/11/2019 15:05:51
AX001,8/11/2019 09:04:45
AX001,8/11/2019 11:37:25
AX001,8/11/2019 13:58:31
AX001,15/11/2019 13:35:20
AX001,15/11/2019 18:14:20
AX001,18/11/2019 09:02:45
AX001,18/11/2019 13:46:30
AX001,18/11/2019 13:49:21
AX001,18/11/2019 14:18:15
AX001,18/11/2019 17:31:23
AX001,18/11/2019 18:01:22
AX001,18/11/2019 18:08:18
AX001,19/11/2019 09:02:01
AX001,19/11/2019 10:04:10
AX001,19/11/2019 10:08:54
AX001,19/11/2019 13:36:17
AX001,19/11/2019 18:15:54
AX001,20/11/2019 09:03:47
AX001,20/11/2019 13:34:19
AX001,20/11/2019 14:37:37
AX001,21/11/2019 09:05:57
AX001,21/11/2019 14:07:47
AX001,21/11/2019 16:28:17
AX001,21/11/2019 18:27:37
AX001,21/11/2019 18:29:17
AX001,22/11/2019 09:11:01
AX001,22/11/2019 13:32:59
AX001,22/11/2019 15:14:04
AX001,22/11/2019 17:34:00
AX001,22/11/2019 18:28:25
AX001,25/11/2019 09:22:57
AX001,25/11/2019 11:40:19
AX001,25/11/2019 13:00:26
AX001,25/11/2019 13:40:42
AX001,25/11/2019 14:57:21
AX001,25/11/2019 18:10:43
AX001,26/11/2019 09:10:51
AX001,26/11/2019 10:32:29
AX001,26/11/2019 14:36:13
AX001,26/11/2019 15:14:54
AX001,26/11/2019 16:59:00
AX001,26/11/2019 17:18:57
AX001,27/11/2019 10:19:44
AX001,8/11/2019 18:19:24
AX001,11/11/2019 09:10:06
AX001,11/11/2019 10:34:38
AX001,11/11/2019 13:01:34
AX001,11/11/2019 13:37:39
AX001,11/11/2019 14:23:41
AX001,11/11/2019 16:22:51
AX001,11/11/2019 17:07:34
AX001,11/11/2019 17:46:14
AX001,12/11/2019 09:11:25
AX001,12/11/2019 10:23:06
AX001,12/11/2019 11:44:10
AX001,12/11/2019 13:36:12
AX001,12/11/2019 15:27:48
AX001,12/11/2019 16:11:11
AX001,12/11/2019 17:03:26
AX001,13/11/2019 09:08:32
AX001,13/11/2019 13:35:15
AX001,13/11/2019 14:23:56
AX001,13/11/2019 15:14:15
AX001,14/11/2019 09:36:02
AX001,14/11/2019 10:49:33
AX001,14/11/2019 13:04:56
AX001,14/11/2019 13:38:52
AX001,14/11/2019 16:15:40
AX001,15/11/2019 09:14:26
AX001,27/11/2019 10:53:34
AX001,27/11/2019 13:39:11
AX001,27/11/2019 15:56:27
AX001,28/11/2019 09:19:52
AX001,28/11/2019 11:21:34
AX001,28/11/2019 13:44:23
AX001,28/11/2019 14:17:52
AX001,28/11/2019 15:40:34
AX001,28/11/2019 16:59:14
AX001,29/11/2019 09:07:51
AX001,29/11/2019 09:12:52
AX001,29/11/2019 09:24:43
AX001,29/11/2019 09:34:58
AX001,29/11/2019 11:36:16
AX001,29/11/2019 13:50:12
AX001,2/12/2019 09:15:42
AX001,2/12/2019 10:36:59
AX001,2/12/2019 13:52:57
AX001,2/12/2019 17:45:35
AX001,3/12/2019 09:16:03
AX001,3/12/2019 11:26:38
AX001,3/12/2019 13:47:38
AX001,3/12/2019 16:27:42
AX001,3/12/2019 17:56:53
AX001,4/12/2019 09:16:25
AX001,4/12/2019 13:51:55
AX001,4/12/2019 16:51:51
AX001,4/12/2019 18:11:44
AX001,5/12/2019 09:17:06
AX001,5/12/2019 13:58:38
AX001,5/12/2019 15:03:44
AX001,6/12/2019 09:09:02
AX001,6/12/2019 13:53:40
AX001,6/12/2019 16:36:11
AX001,6/12/2019 18:17:43
AX001,6/12/2019 19:03:38
AX001,6/12/2019 19:36:01
AX001,6/12/2019 19:56:34
AX001,6/12/2019 20:04:05
AX001,9/12/2019 09:13:45
AX001,9/12/2019 13:35:41
AX001,9/12/2019 17:02:40
AX001,10/12/2019 09:19:47
AX001,10/12/2019 11:41:25
AX001,10/12/2019 13:37:08
AX001,10/12/2019 13:56:09
AX001,10/12/2019 16:34:12
AX001,10/12/2019 17:45:35
AX001,11/12/2019 09:10:41
AX001,11/12/2019 10:10:46
AX001,11/12/2019 13:40:09
AL001,15/11/2019 12:25:26
AL001,15/11/2019 12:42:35
AL001,15/11/2019 12:52:36
AL001,16/11/2019 15:01:03
AL001,29/10/2019 17:33:35
AL001,31/10/2019 10:00:53
AL001,1/11/2019 15:23:14
AL001,11/11/2019 06:41:39
AL001,13/11/2019 12:13:33
AL001,14/11/2019 12:29:05
AL001,20/9/2019 08:59:09
AL001,17/10/2019 08:48:31
AL001,18/10/2019 08:41:10
AL001,16/8/2019 17:41:11
AL002,16/8/2019 17:55:11
AL002,28/6/2019 18:33:56
AL002,28/6/2019 18:36:03
AL002,5/7/2019 20:21:10
AL002,8/7/2019 14:38:33
AL002,8/7/2019 14:46:01
AL002,8/7/2019 18:31:02
AL002,11/7/2019 18:20:27
AL002,12/7/2019 11:38:57
AL002,12/7/2019 14:16:04
AL002,12/7/2019 19:22:36
